series,x,y,x_uncertainty,y_uncertainty,pixel_x,pixel_y,pixel_half_height,center_localization_half_width_px,segment_break,status,candidate_id,reviewed_by,review_decision,review_reason,evidence_segment_break,curve_topology,curve_segment,curve_order,data_id,data_provenance,topology_provenance
p4,1618.9228325746574,17.182979643117392,2.2995994285149663,0.0936751858931757,426,394.0,2.0,0.5,False,visible,line-p4-000299,example-reviewer,accepted,,False,continuous,0,298,curve-p4-000299,reviewed_visible_observation,confirmed_continuous_curve
p4,1623.522031431687,16.995629271331026,2.299599428514739,0.0936751858931899,427,395.0,0.5,0.5,False,visible,line-p4-000300,example-reviewer,accepted,,False,continuous,0,299,curve-p4-000300,reviewed_visible_observation,confirmed_continuous_curve
p4,1628.1212302887166,18.962808175087787,2.2995994285149663,0.0936751858931757,428,384.5,0.5,0.5,False,visible,line-p4-000301,example-reviewer,accepted,,False,continuous,0,300,curve-p4-000301,reviewed_visible_observation,confirmed_continuous_curve
p4,1632.7204291457463,19.243833732767314,2.299599428514739,0.0936751858931899,429,383.0,2.0,0.5,False,visible,line-p4-000302,example-reviewer,accepted,,False,continuous,0,301,curve-p4-000302,reviewed_visible_observation,confirmed_continuous_curve
p4,1637.3196280027757,19.61853447634003,2.299599428514739,0.0936751858931757,430,381.0,2.0,0.5,False,visible,line-p4-000303,example-reviewer,accepted,,False,continuous,0,302,curve-p4-000303,reviewed_visible_observation,confirmed_continuous_curve
p4,1641.9188268598054,20.1805855916991,2.2995994285149663,0.0936751858931899,431,378.0,2.0,0.5,False,visible,line-p4-000304,example-reviewer,accepted,,False,continuous,0,303,curve-p4-000304,reviewed_visible_observation,confirmed_continuous_curve
p4,1646.518025716835,20.27426077759229,2.299599428514739,0.0936751858931899,432,377.5,0.5,0.5,False,visible,line-p4-000305,example-reviewer,accepted,,False,continuous,0,304,curve-p4-000305,reviewed_visible_observation,confirmed_continuous_curve
p4,1651.1172245738646,23.271866726173997,2.2995994285149663,0.0936751858931899,433,361.5,4.5,0.5,False,visible,line-p4-000306,example-reviewer,accepted,,False,continuous,0,305,curve-p4-000306,reviewed_visible_observation,confirmed_continuous_curve
p4,1655.716423430894,25.239045629930757,2.299599428514739,0.0936751858931899,434,351.0,14.0,0.5,False,visible,line-p4-000307,example-reviewer,accepted,,False,continuous,0,306,curve-p4-000307,reviewed_visible_observation,confirmed_continuous_curve
p4,1660.3156222879238,26.363147860648894,2.2995994285149663,0.0936751858931757,435,345.0,8.0,0.5,False,visible,line-p4-000308,example-reviewer,accepted,,False,continuous,0,307,curve-p4-000308,reviewed_visible_observation,confirmed_continuous_curve
p4,1664.9148211449533,22.99084116849447,2.299599428514739,0.0936751858931899,436,363.0,20.0,0.5,False,visible,line-p4-000309,example-reviewer,accepted,,False,continuous,0,308,curve-p4-000309,reviewed_visible_observation,confirmed_continuous_curve
p4,1669.5140200019828,21.4920381942036,2.2995994285149663,0.0936751858931899,437,371.0,10.5,0.5,False,visible,line-p4-000310,example-reviewer,accepted,,False,continuous,0,309,curve-p4-000310,reviewed_visible_observation,confirmed_continuous_curve
p4,1674.1132188590125,19.712209662233207,2.299599428514739,0.0936751858931899,438,380.5,3.5,0.5,False,visible,line-p4-000311,example-reviewer,accepted,,False,continuous,0,310,curve-p4-000311,reviewed_visible_observation,confirmed_continuous_curve
p4,1678.712417716042,20.1805855916991,2.2995994285149663,0.0936751858931899,439,378.0,1.0,0.5,False,visible,line-p4-000312,example-reviewer,accepted,,False,continuous,0,311,curve-p4-000312,reviewed_visible_observation,confirmed_continuous_curve
p4,1683.3116165730717,22.522465239028577,2.299599428514739,0.0936751858931899,440,365.5,0.5,0.5,False,visible,line-p4-000313,example-reviewer,accepted,,False,continuous,0,312,curve-p4-000313,reviewed_visible_observation,confirmed_continuous_curve
p4,1687.9108154301011,22.803490796708104,2.2995994285149663,0.0936751858931757,441,364.0,2.0,0.5,False,visible,line-p4-000314,example-reviewer,accepted,,False,continuous,0,313,curve-p4-000314,reviewed_visible_observation,confirmed_continuous_curve
p4,1692.5100142871308,22.99084116849447,2.299599428514739,0.0936751858931899,442,363.0,1.0,0.5,False,visible,line-p4-000315,example-reviewer,accepted,,False,continuous,0,314,curve-p4-000315,reviewed_visible_observation,confirmed_continuous_curve
p4,1697.1092131441603,23.17819154028082,2.299599428514739,0.0936751858931757,443,362.0,1.0,0.5,False,visible,line-p4-000316,example-reviewer,accepted,,False,continuous,0,315,curve-p4-000316,reviewed_visible_observation,confirmed_continuous_curve
p4,1701.70841200119,23.17819154028082,2.2995994285149663,0.0936751858931757,444,362.0,1.0,0.5,False,visible,line-p4-000317,example-reviewer,accepted,,False,continuous,0,316,curve-p4-000317,reviewed_visible_observation,confirmed_continuous_curve
p4,1706.3076108582195,23.084516354387645,2.2995994285149663,0.0936751858931757,445,362.5,0.5,0.5,False,visible,line-p4-000318,example-reviewer,accepted,,False,continuous,0,317,curve-p4-000318,reviewed_visible_observation,confirmed_continuous_curve
p4,1724.7044062863376,24.489644142785323,2.2995994285151937,0.0936751858931757,449,355.0,0.5,0.5,False,visible,line-p4-000319,example-reviewer,accepted,,True,continuous,0,318,curve-p4-000319,reviewed_visible_observation,confirmed_continuous_curve
p4,1729.3036051433676,24.489644142785323,2.299599428514739,0.0936751858931757,450,355.0,1.0,0.5,False,visible,line-p4-000320,example-reviewer,accepted,,False,continuous,0,319,curve-p4-000320,reviewed_visible_observation,confirmed_continuous_curve
p4,1733.902804000397,24.676994514571675,2.299599428514739,0.0936751858931899,451,354.0,1.0,0.5,False,visible,line-p4-000321,example-reviewer,accepted,,False,continuous,0,320,curve-p4-000321,reviewed_visible_observation,confirmed_continuous_curve
p4,1738.5020028574265,24.770669700464865,2.299599428514739,0.0936751858931899,452,353.5,0.5,0.5,False,visible,line-p4-000322,example-reviewer,accepted,,False,continuous,0,321,curve-p4-000322,reviewed_visible_observation,confirmed_continuous_curve
p4,1743.101201714456,24.86434488635804,2.2995994285151937,0.0936751858931757,453,353.0,1.0,0.5,False,visible,line-p4-000323,example-reviewer,accepted,,False,continuous,0,322,curve-p4-000323,reviewed_visible_observation,confirmed_continuous_curve
p4,1747.700400571486,24.676994514571675,2.299599428514739,0.0936751858931899,454,354.0,2.0,0.5,False,visible,line-p4-000324,example-reviewer,accepted,,False,continuous,0,323,curve-p4-000324,reviewed_visible_observation,confirmed_continuous_curve
p4,1752.2995994285154,24.5833193286785,2.299599428514739,0.0936751858931757,455,354.5,2.5,0.5,False,visible,line-p4-000325,example-reviewer,accepted,,False,continuous,0,324,curve-p4-000325,reviewed_visible_observation,confirmed_continuous_curve
p4,1756.898798285545,21.960414123669494,2.299599428514739,0.0936751858931899,456,368.5,0.5,0.5,False,visible,line-p4-000326,example-reviewer,accepted,,False,continuous,0,325,curve-p4-000326,reviewed_visible_observation,confirmed_continuous_curve
p4,1761.4979971425744,21.398363008310426,2.299599428514739,0.0936751858931757,457,371.5,4.5,0.5,False,visible,line-p4-000327,example-reviewer,accepted,,False,continuous,0,326,curve-p4-000327,reviewed_visible_observation,confirmed_continuous_curve
p4,1766.0971959996043,21.1173374506309,2.2995994285151937,0.0936751858931899,458,373.0,3.0,0.5,False,visible,line-p4-000328,example-reviewer,accepted,,False,continuous,0,327,curve-p4-000328,reviewed_visible_observation,confirmed_continuous_curve
p4,1784.4939914277222,19.150158546874138,2.2995994285151937,0.0936751858931757,462,383.5,0.5,0.5,False,visible,line-p4-000329,example-reviewer,accepted,,True,continuous,0,328,curve-p4-000329,reviewed_visible_observation,confirmed_continuous_curve
p4,1789.0931902847522,19.150158546874138,2.299599428514739,0.0936751858931757,463,383.5,0.5,0.5,False,visible,line-p4-000330,example-reviewer,accepted,,False,continuous,0,329,curve-p4-000330,reviewed_visible_observation,confirmed_continuous_curve
p4,1793.6923891417816,19.337508918660504,2.299599428514739,0.0936751858931899,464,382.5,1.5,0.5,False,visible,line-p4-000331,example-reviewer,accepted,,False,continuous,0,330,curve-p4-000331,reviewed_visible_observation,confirmed_continuous_curve
p4,1798.291587998811,19.524859290446855,2.299599428514739,0.0936751858931757,465,381.5,2.5,0.5,False,visible,line-p4-000332,example-reviewer,accepted,,False,continuous,0,331,curve-p4-000332,reviewed_visible_observation,confirmed_continuous_curve
p4,1802.8907868558406,19.43118410455368,2.2995994285151937,0.0936751858931757,466,382.0,2.0,0.5,False,visible,line-p4-000333,example-reviewer,accepted,,False,continuous,0,332,curve-p4-000333,reviewed_visible_observation,confirmed_continuous_curve
p4,1807.4899857128705,16.527253341865134,2.299599428514739,0.0936751858931899,467,397.5,3.5,0.5,False,visible,line-p4-000334,example-reviewer,accepted,,False,continuous,0,333,curve-p4-000334,reviewed_visible_observation,confirmed_continuous_curve
p4,1812.0891845699,16.246227784185606,2.299599428514739,0.0936751858931757,468,399.0,4.0,0.5,False,visible,line-p4-000335,example-reviewer,accepted,,False,continuous,0,334,curve-p4-000335,reviewed_visible_observation,confirmed_continuous_curve
p4,1816.6883834269295,15.590501482933348,2.299599428514739,0.0936751858931899,469,402.5,0.5,0.5,False,visible,line-p4-000336,example-reviewer,accepted,,False,continuous,0,335,curve-p4-000336,reviewed_visible_observation,confirmed_continuous_curve
p4,1825.886781140989,17.089304457224216,2.2995994285151937,0.0936751858931899,471,394.5,3.5,0.5,False,visible,line-p4-000337,example-reviewer,accepted,,True,continuous,0,336,curve-p4-000337,reviewed_visible_observation,confirmed_continuous_curve
p4,1830.4859799980184,24.676994514571675,2.299599428514739,0.0936751858931899,472,354.0,44.0,0.5,False,visible,line-p4-000338,example-reviewer,accepted,,False,continuous,0,337,curve-p4-000338,reviewed_visible_observation,confirmed_continuous_curve
p4,1835.0851788550478,24.5833193286785,2.299599428514739,0.0936751858931757,473,354.5,45.0,0.5,False,visible,line-p4-000339,example-reviewer,accepted,,False,continuous,0,338,curve-p4-000339,reviewed_visible_observation,confirmed_continuous_curve
p4,1839.6843777120773,21.211012636524075,2.299599428514739,0.0936751858931757,474,372.5,33.5,0.5,False,visible,line-p4-000340,example-reviewer,accepted,,False,continuous,0,339,curve-p4-000340,reviewed_visible_observation,confirmed_continuous_curve
p4,1844.2835765691068,13.34229702149706,2.2995994285151937,0.0936751858931899,475,414.5,3.5,0.5,False,visible,line-p4-000341,example-reviewer,accepted,,False,continuous,0,340,curve-p4-000341,reviewed_visible_observation,confirmed_continuous_curve
p4,1848.8827754261367,19.712209662233207,2.299599428514739,0.0936751858931899,476,380.5,48.5,0.5,False,visible,line-p4-000342,example-reviewer,accepted,,False,continuous,0,341,curve-p4-000342,reviewed_visible_observation,confirmed_continuous_curve
p4,1853.4819742831662,22.14776449545586,2.299599428514739,0.0936751858931757,477,367.5,48.0,0.5,False,visible,line-p4-000343,example-reviewer,accepted,,False,continuous,0,342,curve-p4-000343,reviewed_visible_observation,confirmed_continuous_curve
p4,1858.0811731401957,18.681782617408246,2.299599428514739,0.0936751858931757,478,386.0,60.0,0.5,False,visible,line-p4-000344,example-reviewer,accepted,,False,continuous,0,343,curve-p4-000344,reviewed_visible_observation,confirmed_continuous_curve
p4,1862.6803719972252,8.564862540944958,2.2995994285151937,0.0936751858931757,479,440.0,21.0,0.5,False,visible,line-p4-000345,example-reviewer,accepted,,False,continuous,0,344,curve-p4-000345,reviewed_visible_observation,confirmed_continuous_curve
p4,1867.279570854255,4.7241799193246266,2.299599428514739,0.0936751858931899,480,460.5,4.5,0.5,False,visible,line-p4-000346,example-reviewer,accepted,,False,continuous,0,345,curve-p4-000346,reviewed_visible_observation,confirmed_continuous_curve
p4,1871.8787697112846,4.255803989858734,2.299599428514739,0.0936751858931757,481,463.0,2.0,0.5,False,visible,line-p4-000347,example-reviewer,accepted,,False,continuous,0,346,curve-p4-000347,reviewed_visible_observation,confirmed_continuous_curve
p4,1876.477968568314,5.005205477004168,2.299599428514739,0.0936751858931757,482,459.0,0.5,0.5,False,visible,line-p4-000348,example-reviewer,accepted,,False,continuous,0,347,curve-p4-000348,reviewed_visible_observation,confirmed_continuous_curve
p4,1881.0771674253435,5.192555848790519,2.299599428514739,0.0936751858931899,483,458.0,1.0,0.5,False,visible,line-p4-000349,example-reviewer,accepted,,False,continuous,0,348,curve-p4-000349,reviewed_visible_observation,confirmed_continuous_curve
p4,1885.6763662823735,5.4735814064700605,2.2995994285151937,0.0936751858931757,484,456.5,1.5,0.5,False,visible,line-p4-000350,example-reviewer,accepted,,False,continuous,0,349,curve-p4-000350,reviewed_visible_observation,confirmed_continuous_curve
p4,1890.275565139403,6.129307707722305,2.299599428514739,0.0936751858931899,485,453.0,3.0,0.5,False,visible,line-p4-000351,example-reviewer,accepted,,False,continuous,0,350,curve-p4-000351,reviewed_visible_observation,confirmed_continuous_curve
p4,1894.8747639964324,6.31665807950867,2.299599428514739,0.0936751858931757,486,452.0,2.0,0.5,False,visible,line-p4-000352,example-reviewer,accepted,,False,continuous,0,351,curve-p4-000352,reviewed_visible_observation,confirmed_continuous_curve
p4,1899.473962853462,9.501614399876743,2.299599428514739,0.0936751858931757,487,435.0,5.0,0.5,False,visible,line-p4-000353,example-reviewer,accepted,,False,continuous,0,352,curve-p4-000353,reviewed_visible_observation,confirmed_continuous_curve
p4,1904.0731617104914,11.375118117740314,2.2995994285151937,0.0936751858931757,488,425.0,14.0,0.5,False,visible,line-p4-000354,example-reviewer,accepted,,False,continuous,0,353,curve-p4-000354,reviewed_visible_observation,confirmed_continuous_curve
p4,1908.6723605675213,13.716997765069777,2.299599428514739,0.0936751858931757,489,412.5,11.0,0.5,False,visible,line-p4-000355,example-reviewer,accepted,,False,continuous,0,354,curve-p4-000355,reviewed_visible_observation,confirmed_continuous_curve
p4,1913.2715594245508,16.808278899544675,2.299599428514739,0.0936751858931757,490,396.0,4.0,0.5,False,visible,line-p4-000356,example-reviewer,accepted,,False,continuous,0,355,curve-p4-000356,reviewed_visible_observation,confirmed_continuous_curve
p4,1917.8707582815803,17.276654829010567,2.299599428514739,0.0936751858931757,491,393.5,2.5,0.5,False,visible,line-p4-000357,example-reviewer,accepted,,False,continuous,0,356,curve-p4-000357,reviewed_visible_observation,confirmed_continuous_curve
p4,1936.2675537096986,16.90195408543785,2.299599428514739,0.0936751858931757,495,395.5,3.5,0.5,False,visible,line-p4-000358,example-reviewer,accepted,,True,continuous,0,357,curve-p4-000358,reviewed_visible_observation,confirmed_continuous_curve
p4,1940.866752566728,16.620928527758323,2.299599428514739,0.0936751858931899,496,397.0,4.0,0.5,False,visible,line-p4-000359,example-reviewer,accepted,,False,continuous,0,358,curve-p4-000359,reviewed_visible_observation,confirmed_continuous_curve
p4,1945.465951423758,13.248621835603885,2.2995994285151937,0.0936751858931757,497,415.0,10.0,0.5,False,visible,line-p4-000360,example-reviewer,accepted,,False,continuous,0,359,curve-p4-000360,reviewed_visible_observation,confirmed_continuous_curve
p4,1950.0651502807875,13.154946649710709,2.299599428514739,0.0936751858931757,498,415.5,7.0,0.5,False,visible,line-p4-000361,example-reviewer,accepted,,False,continuous,0,360,curve-p4-000361,reviewed_visible_observation,confirmed_continuous_curve
p4,1954.664349137817,15.215800739360645,2.299599428514739,0.0936751858931899,499,404.5,4.5,0.5,False,visible,line-p4-000362,example-reviewer,accepted,,False,continuous,0,361,curve-p4-000362,reviewed_visible_observation,confirmed_continuous_curve
p4,1959.2635479948465,15.590501482933348,2.299599428514739,0.0936751858931899,500,402.5,3.5,0.5,False,visible,line-p4-000363,example-reviewer,accepted,,False,continuous,0,362,curve-p4-000363,reviewed_visible_observation,confirmed_continuous_curve
p4,1963.862746851876,15.215800739360645,2.2995994285151937,0.0936751858931899,501,404.5,4.5,0.5,False,visible,line-p4-000364,example-reviewer,accepted,,False,continuous,0,363,curve-p4-000364,reviewed_visible_observation,confirmed_continuous_curve
p4,1968.461945708906,14.653749624001563,2.299599428514739,0.0936751858931757,502,407.5,4.0,0.5,False,visible,line-p4-000365,example-reviewer,accepted,,False,continuous,0,364,curve-p4-000365,reviewed_visible_observation,confirmed_continuous_curve
p4,1973.0611445659354,14.18537369453567,2.299599428514739,0.0936751858931757,503,410.0,3.0,0.5,False,visible,line-p4-000366,example-reviewer,accepted,,False,continuous,0,365,curve-p4-000366,reviewed_visible_observation,confirmed_continuous_curve
p4,1977.6603434229648,14.466399252215211,2.299599428514739,0.0936751858931757,504,408.5,3.5,0.5,False,visible,line-p4-000367,example-reviewer,accepted,,False,continuous,0,366,curve-p4-000367,reviewed_visible_observation,confirmed_continuous_curve
p4,1982.2595422799943,15.02845036757428,2.2995994285151937,0.0936751858931757,505,405.5,0.5,0.5,False,visible,line-p4-000368,example-reviewer,accepted,,False,continuous,0,367,curve-p4-000368,reviewed_visible_observation,confirmed_continuous_curve
p4,2005.2555365651426,13.248621835603885,2.2995994285151937,0.0936751858931757,510,415.0,0.5,0.5,False,visible,line-p4-000369,example-reviewer,accepted,,True,continuous,0,368,curve-p4-000369,reviewed_visible_observation,confirmed_continuous_curve
p4,2009.854735422172,12.780245906137992,2.299599428514739,0.0936751858931757,511,417.5,3.5,0.5,False,visible,line-p4-000370,example-reviewer,accepted,,False,continuous,0,369,curve-p4-000370,reviewed_visible_observation,confirmed_continuous_curve
p4,2014.4539342792016,12.3118699766721,2.299599428514739,0.0936751858931757,512,420.0,4.0,0.5,False,visible,line-p4-000371,example-reviewer,accepted,,False,continuous,0,370,curve-p4-000371,reviewed_visible_observation,confirmed_continuous_curve
p4,2019.053133136231,9.126913656304026,2.299599428514739,0.0936751858931757,513,437.0,10.0,0.5,False,visible,line-p4-000372,example-reviewer,accepted,,False,continuous,0,371,curve-p4-000372,reviewed_visible_observation,confirmed_continuous_curve
p4,2023.6523319932605,8.377512169158592,2.2995994285151937,0.0936751858931899,514,441.0,12.0,0.5,False,visible,line-p4-000373,example-reviewer,accepted,,False,continuous,0,372,curve-p4-000373,reviewed_visible_observation,confirmed_continuous_curve
p4,2028.2515308502905,5.0988806628973435,2.299599428514739,0.0936751858931757,515,458.5,4.5,0.5,False,visible,line-p4-000374,example-reviewer,accepted,,False,continuous,0,373,curve-p4-000374,reviewed_visible_observation,confirmed_continuous_curve
p4,2032.85072970732,4.7241799193246266,2.299599428514739,0.0936751858931899,516,460.5,1.5,0.5,False,visible,line-p4-000375,example-reviewer,accepted,,False,continuous,0,374,curve-p4-000375,reviewed_visible_observation,confirmed_continuous_curve
p4,2037.4499285643494,6.2229828936154945,2.299599428514739,0.0936751858931899,517,452.5,1.5,0.5,False,visible,line-p4-000376,example-reviewer,accepted,,False,continuous,0,375,curve-p4-000376,reviewed_visible_observation,confirmed_continuous_curve
p4,2042.049127421379,5.754606964149602,2.299599428514739,0.0936751858931899,518,455.0,4.0,0.5,False,visible,line-p4-000377,example-reviewer,accepted,,False,continuous,0,376,curve-p4-000377,reviewed_visible_observation,confirmed_continuous_curve
p4,2046.6483262784088,5.286231034683709,2.2995994285151937,0.0936751858931899,519,457.5,2.5,0.5,False,visible,line-p4-000378,example-reviewer,accepted,,False,continuous,0,377,curve-p4-000378,reviewed_visible_observation,confirmed_continuous_curve
p4,2051.247525135438,5.8482821500427775,2.299599428514739,0.0936751858931757,520,454.5,3.5,0.5,False,visible,line-p4-000379,example-reviewer,accepted,,False,continuous,0,378,curve-p4-000379,reviewed_visible_observation,confirmed_continuous_curve
p4,2055.8467239924676,6.035632521829129,2.299599428514739,0.0936751858931757,521,453.5,4.5,0.5,False,visible,line-p4-000380,example-reviewer,accepted,,False,continuous,0,379,curve-p4-000380,reviewed_visible_observation,confirmed_continuous_curve
p4,2060.445922849497,6.785034008974563,2.299599428514739,0.0936751858931757,522,449.5,0.5,0.5,False,visible,line-p4-000381,example-reviewer,accepted,,False,continuous,0,380,curve-p4-000381,reviewed_visible_observation,confirmed_continuous_curve
p4,2065.0451217065274,6.410333265401846,2.2995994285156485,0.0936751858931757,523,451.5,2.5,0.5,False,visible,line-p4-000382,example-reviewer,accepted,,False,continuous,0,381,curve-p4-000382,reviewed_visible_observation,confirmed_continuous_curve
p4,2069.644320563557,6.2229828936154945,2.299599428514739,0.0936751858931899,524,452.5,2.5,0.5,False,visible,line-p4-000383,example-reviewer,accepted,,False,continuous,0,382,curve-p4-000383,reviewed_visible_observation,confirmed_continuous_curve
p4,2074.2435194205864,5.8482821500427775,2.299599428514739,0.0936751858931757,525,454.5,0.5,0.5,False,visible,line-p4-000384,example-reviewer,accepted,,False,continuous,0,383,curve-p4-000384,reviewed_visible_observation,confirmed_continuous_curve
p4,2078.842718277616,5.754606964149602,2.299599428514739,0.0936751858931899,526,455.0,1.0,0.5,False,visible,line-p4-000385,example-reviewer,accepted,,False,continuous,0,384,curve-p4-000385,reviewed_visible_observation,confirmed_continuous_curve
p4,2097.2395137057338,4.630504733431451,2.299599428514739,0.0936751858931757,530,461.0,0.5,0.5,False,visible,line-p4-000386,example-reviewer,accepted,,True,continuous,0,385,curve-p4-000386,reviewed_visible_observation,confirmed_continuous_curve
p4,2101.8387125627632,3.974778432179207,2.299599428514739,0.0936751858931899,531,464.5,4.5,0.5,False,visible,line-p4-000387,example-reviewer,accepted,,False,continuous,0,386,curve-p4-000387,reviewed_visible_observation,confirmed_continuous_curve
p4,2106.4379114197936,3.131701759140597,2.2995994285156485,0.0936751858931757,532,469.0,12.0,0.5,False,visible,line-p4-000388,example-reviewer,accepted,,False,continuous,0,387,curve-p4-000388,reviewed_visible_observation,confirmed_continuous_curve
p4,2111.037110276823,0.5087965541315924,2.299599428514739,0.0936751858931757,533,483.0,3.0,0.5,False,visible,line-p4-000389,example-reviewer,accepted,,False,continuous,0,388,curve-p4-000389,reviewed_visible_observation,confirmed_continuous_curve
p4,2115.6363091338526,0.4151213682384167,2.299599428514739,0.0936751858931757,534,483.5,0.5,0.5,False,visible,line-p4-000390,example-reviewer,accepted,,False,continuous,0,389,curve-p4-000390,reviewed_visible_observation,confirmed_continuous_curve
p4,2120.235507990882,3.225376945033773,2.299599428514739,0.0936751858931757,535,468.5,4.5,0.5,False,visible,line-p4-000391,example-reviewer,accepted,,False,continuous,0,390,curve-p4-000391,reviewed_visible_observation,confirmed_continuous_curve
p4,2124.8347068479115,5.192555848790519,2.299599428514739,0.0936751858931899,536,458.0,14.0,0.5,False,visible,line-p4-000392,example-reviewer,accepted,,False,continuous,0,391,curve-p4-000392,reviewed_visible_observation,confirmed_continuous_curve
p4,2129.433905704941,6.972384380760914,2.299599428514739,0.0936751858931757,537,448.5,4.5,0.5,False,visible,line-p4-000393,example-reviewer,accepted,,False,continuous,0,392,curve-p4-000393,reviewed_visible_observation,confirmed_continuous_curve
p4,2138.632303419,9.969990329342636,2.299599428514739,0.0936751858931757,539,432.5,1.5,0.5,False,visible,line-p4-000394,example-reviewer,accepted,,True,continuous,0,393,curve-p4-000394,reviewed_visible_observation,confirmed_continuous_curve
p4,2143.2315022760295,10.532041444701704,2.2995994285156485,0.0936751858931757,540,429.5,4.5,0.5,False,visible,line-p4-000395,example-reviewer,accepted,,False,continuous,0,394,curve-p4-000395,reviewed_visible_observation,confirmed_continuous_curve
p4,2147.83070113306,11.187767745953963,2.299599428514739,0.0936751858931899,541,426.0,4.0,0.5,False,visible,line-p4-000396,example-reviewer,accepted,,False,continuous,0,395,curve-p4-000396,reviewed_visible_observation,confirmed_continuous_curve
p4,2152.4298999900893,13.810672950962953,2.299599428514739,0.0936751858931899,542,412.0,2.0,0.5,False,visible,line-p4-000397,example-reviewer,accepted,,False,continuous,0,396,curve-p4-000397,reviewed_visible_observation,confirmed_continuous_curve
p4,2157.029098847119,14.18537369453567,2.299599428514739,0.0936751858931757,543,410.0,4.0,0.5,False,visible,line-p4-000398,example-reviewer,accepted,,False,continuous,0,397,curve-p4-000398,reviewed_visible_observation,confirmed_continuous_curve
p4,2161.6282977041483,13.904348136856143,2.299599428514739,0.0936751858931899,544,411.5,6.5,0.5,False,visible,line-p4-000399,example-reviewer,accepted,,False,continuous,0,398,curve-p4-000399,reviewed_visible_observation,confirmed_continuous_curve
p4,2166.2274965611778,12.59289553435164,2.299599428514739,0.0936751858931757,545,418.5,4.5,0.5,False,visible,line-p4-000400,example-reviewer,accepted,,False,continuous,0,399,curve-p4-000400,reviewed_visible_observation,confirmed_continuous_curve
p4,2170.8266954182072,10.71939181648807,2.299599428514739,0.0936751858931899,546,428.5,9.5,0.5,False,visible,line-p4-000401,example-reviewer,accepted,,False,continuous,0,400,curve-p4-000401,reviewed_visible_observation,confirmed_continuous_curve
p4,2175.4258942752367,8.939563284517675,2.299599428514739,0.0936751858931899,547,438.0,5.0,0.5,False,visible,line-p4-000402,example-reviewer,accepted,,False,continuous,0,401,curve-p4-000402,reviewed_visible_observation,confirmed_continuous_curve
p4,2180.025093132266,8.283836983265417,2.299599428514739,0.0936751858931757,548,441.5,7.5,0.5,False,visible,line-p4-000403,example-reviewer,accepted,,False,continuous,0,402,curve-p4-000403,reviewed_visible_observation,confirmed_continuous_curve
p4,2184.6242919892966,5.379906220576885,2.2995994285156485,0.0936751858931757,549,457.0,4.0,0.5,False,visible,line-p4-000404,example-reviewer,accepted,,False,continuous,0,403,curve-p4-000404,reviewed_visible_observation,confirmed_continuous_curve
p4,2189.223490846326,6.2229828936154945,2.299599428514739,0.0936751858931899,550,452.5,9.0,0.5,False,visible,line-p4-000405,example-reviewer,accepted,,False,continuous,0,404,curve-p4-000405,reviewed_visible_observation,confirmed_continuous_curve
p4,2193.8226897033555,10.438366258808529,2.299599428514739,0.0936751858931757,551,430.0,22.5,0.5,False,visible,line-p4-000406,example-reviewer,accepted,,False,continuous,0,405,curve-p4-000406,reviewed_visible_observation,confirmed_continuous_curve
p4,2198.421888560385,13.623322579176602,2.299599428514739,0.0936751858931757,552,413.0,14.0,0.5,False,visible,line-p4-000407,example-reviewer,accepted,,False,continuous,0,406,curve-p4-000407,reviewed_visible_observation,confirmed_continuous_curve
p4,2203.0210874174145,15.02845036757428,2.299599428514739,0.0936751858931757,553,405.5,0.5,0.5,False,visible,line-p4-000408,example-reviewer,accepted,,False,continuous,0,407,curve-p4-000408,reviewed_visible_observation,confirmed_continuous_curve
p4,2226.017081702563,16.339902970078782,2.2995994285156485,0.0936751858931757,558,398.5,0.5,0.5,False,visible,line-p4-000409,example-reviewer,accepted,,True,continuous,0,408,curve-p4-000409,reviewed_visible_observation,confirmed_continuous_curve
p4,2230.6162805595923,15.777851854719714,2.299599428514739,0.0936751858931757,559,401.5,4.5,0.5,False,visible,line-p4-000410,example-reviewer,accepted,,False,continuous,0,409,curve-p4-000410,reviewed_visible_observation,confirmed_continuous_curve
p4,2235.2154794166217,15.403151111146997,2.299599428514739,0.0936751858931757,560,403.5,8.5,0.5,False,visible,line-p4-000411,example-reviewer,accepted,,False,continuous,0,410,curve-p4-000411,reviewed_visible_observation,confirmed_continuous_curve
p4,2239.814678273651,13.061271463817533,2.299599428514739,0.0936751858931757,561,416.0,2.0,0.5,False,visible,line-p4-000412,example-reviewer,accepted,,False,continuous,0,411,curve-p4-000412,reviewed_visible_observation,confirmed_continuous_curve
p4,2244.4138771306807,13.529647393283426,2.299599428514739,0.0936751858931757,562,413.5,3.5,0.5,False,visible,line-p4-000413,example-reviewer,accepted,,False,continuous,0,412,curve-p4-000413,reviewed_visible_observation,confirmed_continuous_curve
p4,2249.01307598771,13.998023322749319,2.299599428514739,0.0936751858931757,563,411.0,2.0,0.5,False,visible,line-p4-000414,example-reviewer,accepted,,False,continuous,0,413,curve-p4-000414,reviewed_visible_observation,confirmed_continuous_curve
p4,2262.8106725587986,11.749818861313031,2.2995994285156485,0.0936751858931757,566,423.0,4.0,0.5,False,visible,line-p4-000415,example-reviewer,accepted,,True,continuous,0,414,curve-p4-000415,reviewed_visible_observation,confirmed_continuous_curve
